1.000e+00	mua, absorption coefficient [1/cm]
100.0000	mus, scattering coefficient [1/cm]
0.9000	g, anisotropy [-]
1.4000	n1, refractive index of tissue
1.0000	n2, refractive index of outside medium
0	mcflag
0.0000	radius, radius of flat beam or 1/e radius of Gaussian beam [cm]
0.1000	waist, 1/e waist of focus [cm]
0.0000	xs, x position of isotropic source [cm]
0.0000	ys, y
0.0000	zs, z
64	NR
64	NZ
0.04688	dr
0.04688	dz
1.0e+03	Nphotons
2.777778e-02	Specular reflectance
7.526770e-01	Absorbed fraction
2.195448e-01	Escaping fraction
0.86719	 3.612981e-02	 6.997150e-02	 2.234322e-02	 3.929020e-02	 2.294719e-02	 4.346933e-02	 3.070501e-02	 2.489395e-02	 2.431478e-02	 3.064706e-02	 2.753003e-02	 1.441428e-02	 7.240999e-03	 6.652038e-03	 6.794524e-03	 8.260098e-03	 6.819830e-03	 3.689514e-03	 1.304123e-03	 1.753907e-03	 1.066567e-03	 1.195410e-03	 8.962823e-04	 1.066526e-03	 5.014024e-04	 4.686897e-04	 2.540034e-04	 4.645087e-04	 4.046126e-04	 2.489544e-04	 1.381991e-04	 2.705915e-05	 5.109635e-05	 3.391614e-05	 5.014850e-06	 1.357045e-05	 2.852556e-05	 6.919345e-06	 4.005651e-08	 6.551119e-07	 1.168616e-06	 1.124679e-06	 1.175873e-06	 2.661204e-07	 2.038976e-06	 0.000000e+00	 4.129490e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
0.91406	 3.361875e-02	 3.420772e-02	 2.054865e-02	 3.250863e-02	 1.823334e-02	 2.564052e-02	 1.754778e-02	 1.689079e-02	 2.314414e-02	 1.562556e-02	 1.159484e-02	 1.284776e-02	 1.111448e-02	 5.120304e-03	 6.054985e-03	 4.748607e-03	 3.026370e-03	 2.426764e-03	 1.322431e-03	 3.066182e-03	 1.645756e-03	 1.169026e-03	 1.056119e-03	 1.406399e-03	 6.576250e-04	 3.135142e-04	 4.803480e-04	 5.665480e-04	 9.824861e-05	 1.616941e-04	 4.593359e-04	 7.515574e-05	 1.663795e-05	 2.245845e-05	 2.314407e-05	 3.633848e-05	 3.068542e-05	 5.116521e-06	 4.275898e-06	 3.675264e-06	 3.184935e-06	 9.302305e-07	 1.977871e-06	 1.655714e-06	 6.270279e-07	 2.152030e-07	 3.633607e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
0.96094	 1.777246e-04	 5.035958e-03	 1.613430e-02	 1.087416e-02	 1.098598e-02	 1.583615e-02	 1.277988e-02	 1.212466e-02	 1.828224e-02	 1.514529e-02	 1.435110e-02	 8.773893e-03	 4.746893e-03	 4.825505e-03	 2.457737e-03	 4.383923e-03	 5.228389e-03	 3.276784e-03	 1.431450e-03	 1.232205e-03	 6.947771e-04	 9.260044e-04	 5.849985e-04	 7.977690e-04	 1.157536e-03	 2.372086e-04	 2.439712e-04	 3.578541e-04	 1.684850e-04	 2.278872e-04	 1.575848e-04	 1.076023e-04	 9.734430e-05	 3.673367e-05	 4.818304e-05	 3.435896e-05	 1.042136e-05	 7.298077e-06	 8.578594e-06	 1.523133e-05	 2.114057e-05	 2.471268e-06	 1.674790e-06	 1.347328e-06	 3.285015e-07	 8.912419e-08	 5.873813e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.00781	 9.965671e-04	 1.166645e-02	 1.170776e-02	 2.172179e-02	 2.190359e-02	 1.746138e-02	 1.282163e-02	 1.554142e-02	 5.718213e-03	 8.753576e-03	 9.823634e-03	 4.407118e-03	 2.443823e-03	 4.140079e-03	 3.871720e-03	 4.380951e-03	 3.157250e-03	 3.314067e-03	 1.552565e-03	 1.096045e-03	 1.079403e-03	 1.062000e-03	 3.636059e-04	 7.382642e-04	 1.081940e-03	 2.317088e-04	 2.966234e-04	 1.663057e-04	 2.580754e-04	 1.554190e-04	 6.152785e-05	 7.729654e-05	 3.307883e-05	 9.414500e-05	 9.312949e-06	 7.499543e-06	 9.509459e-06	 9.789170e-06	 1.736664e-05	 1.861024e-05	 1.476251e-05	 1.796986e-06	 1.806915e-06	 8.609833e-07	 3.714530e-07	 2.908321e-07	 5.708612e-07	 9.012926e-07	 1.141070e-07	 3.852343e-07	 1.904135e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.05469	 2.486877e-03	 3.888774e-03	 2.394282e-02	 1.799204e-02	 1.303292e-02	 1.069885e-02	 9.494034e-03	 1.126616e-02	 6.209381e-03	 8.015005e-03	 1.073648e-02	 7.925954e-03	 3.438880e-03	 3.275398e-03	 5.937792e-03	 3.222487e-03	 2.316553e-03	 2.146132e-03	 1.487852e-03	 1.327116e-03	 6.696468e-04	 6.142494e-04	 3.972877e-04	 3.536602e-04	 3.068017e-04	 5.546422e-04	 1.890856e-04	 2.612125e-04	 2.575466e-04	 8.848317e-05	 4.243689e-05	 7.133898e-05	 5.220332e-05	 4.933297e-05	 1.045059e-06	 9.595320e-06	 1.125522e-05	 5.923461e-06	 4.371707e-06	 9.663077e-06	 3.511940e-06	 8.019666e-07	 2.056419e-06	 1.624395e-06	 2.851615e-06	 3.278754e-07	 0.000000e+00	 5.794598e-07	 2.584620e-07	 3.259509e-07	 6.261542e-08	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.10156	 0.000000e+00	 1.302468e-02	 1.832788e-02	 9.002416e-03	 9.977148e-03	 1.045648e-02	 1.122597e-02	 6.961256e-03	 3.009721e-03	 3.646993e-03	 4.657277e-03	 6.145950e-03	 3.973598e-03	 5.088459e-04	 3.590884e-03	 2.942940e-03	 1.833488e-03	 2.334760e-03	 1.837200e-03	 1.645230e-03	 9.228883e-04	 2.232671e-04	 3.482039e-04	 2.196643e-04	 2.908161e-04	 1.494410e-04	 1.038514e-04	 4.159004e-05	 4.647279e-05	 1.209902e-04	 7.395950e-05	 8.103982e-05	 5.321057e-05	 2.415880e-05	 2.940996e-05	 8.281508e-06	 7.929331e-06	 1.935322e-05	 1.902971e-05	 1.085618e-06	 1.246830e-06	 7.114122e-07	 2.266589e-06	 1.538562e-06	 2.081234e-07	 4.434039e-08	 2.105750e-07	 1.148427e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.14844	 3.510279e-06	 1.106889e-02	 5.737687e-03	 4.400428e-03	 2.583003e-03	 6.567293e-03	 6.592140e-03	 2.831730e-03	 1.221147e-02	 7.674874e-03	 4.500482e-03	 2.048192e-03	 6.295991e-03	 2.283158e-03	 3.915913e-03	 3.536961e-03	 2.218887e-03	 1.645283e-03	 1.073782e-03	 9.274597e-04	 3.390989e-04	 3.951635e-04	 1.709327e-04	 4.780692e-05	 1.638167e-04	 6.744665e-05	 4.465170e-05	 6.986706e-05	 2.779205e-05	 8.954846e-05	 2.030091e-05	 7.790647e-05	 3.140899e-05	 1.208686e-05	 9.788256e-06	 7.393656e-07	 1.827186e-07	 1.492224e-06	 2.363980e-06	 3.247877e-05	 1.036088e-05	 1.560922e-06	 8.782876e-07	 1.870742e-07	 6.136380e-07	 0.000000e+00	 3.237253e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.19531	 0.000000e+00	 1.771955e-04	 6.711808e-03	 2.602495e-03	 8.951621e-03	 2.539117e-03	 3.371017e-03	 3.278608e-03	 2.709894e-03	 3.022462e-03	 2.981489e-03	 3.050324e-03	 1.720422e-03	 5.556189e-03	 4.399596e-03	 2.370682e-03	 1.133826e-03	 1.818164e-03	 6.007160e-04	 7.088423e-04	 7.739614e-04	 4.882832e-04	 5.465777e-04	 3.110402e-04	 8.220178e-05	 7.257320e-05	 2.076168e-04	 1.569222e-04	 1.655409e-04	 2.494085e-05	 2.923347e-05	 2.430996e-05	 2.490920e-05	 4.496369e-05	 4.783575e-05	 1.277652e-05	 7.247660e-07	 3.268821e-07	 3.465634e-06	 2.132224e-06	 1.323810e-05	 1.526668e-05	 1.354293e-06	 1.158810e-06	 1.651984e-06	 3.674348e-07	 1.628380e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.24219	 0.000000e+00	 2.538075e-03	 8.809327e-03	 1.807421e-03	 3.553436e-03	 2.255133e-03	 8.420859e-04	 4.345137e-03	 1.933498e-03	 3.163966e-03	 2.415251e-03	 2.429766e-03	 2.852840e-03	 2.909668e-03	 1.612899e-03	 1.092730e-03	 5.412973e-04	 1.179070e-03	 4.383907e-04	 5.103006e-04	 2.873293e-04	 2.597563e-04	 1.551589e-04	 1.049802e-04	 1.374830e-04	 6.424952e-05	 3.609895e-04	 4.547956e-04	 1.237086e-04	 1.413831e-05	 9.389854e-06	 5.018494e-06	 4.393369e-06	 6.646009e-05	 1.807555e-07	 3.658438e-05	 1.743960e-05	 2.678706e-05	 2.479136e-06	 1.398762e-06	 1.793508e-05	 2.005225e-05	 2.004660e-06	 1.233036e-06	 1.192929e-06	 9.204511e-07	 9.713802e-08	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.28906	 0.000000e+00	 2.793657e-05	 1.712382e-04	 1.188453e-03	 6.822524e-04	 1.349078e-03	 1.930549e-03	 2.565954e-03	 2.545646e-03	 1.012428e-03	 1.062861e-03	 8.437112e-04	 3.129102e-03	 2.716103e-03	 1.392349e-03	 1.445192e-03	 1.224710e-03	 1.146620e-03	 5.290461e-04	 6.438684e-04	 3.164349e-04	 2.893701e-04	 4.685885e-04	 2.345502e-04	 4.146610e-04	 5.262966e-05	 2.283076e-05	 1.142905e-04	 2.142271e-04	 9.584931e-06	 8.793255e-06	 6.890517e-06	 1.646049e-06	 3.872383e-05	 0.000000e+00	 0.000000e+00	 6.667996e-07	 4.254815e-07	 1.050762e-05	 1.465264e-05	 3.882896e-05	 1.307264e-07	 2.122540e-06	 1.728974e-06	 1.325062e-06	 8.805092e-07	 1.594771e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.33594	 0.000000e+00	 4.961045e-05	 1.533187e-03	 4.314204e-03	 1.953716e-03	 2.702014e-03	 2.454914e-03	 1.209853e-03	 1.432247e-03	 1.465919e-03	 8.951378e-04	 8.463710e-04	 3.528077e-03	 1.227634e-03	 1.053439e-03	 1.806821e-03	 1.393245e-03	 2.185530e-04	 3.608508e-04	 7.660404e-04	 5.821971e-04	 3.973507e-04	 1.423050e-04	 2.744823e-04	 1.100802e-04	 1.084216e-04	 6.612424e-05	 5.298124e-05	 6.866702e-05	 6.920890e-06	 1.578337e-05	 3.163771e-06	 1.151180e-05	 8.754813e-05	 6.028328e-06	 3.865771e-06	 1.798537e-06	 2.814631e-06	 2.012730e-06	 0.000000e+00	 8.485282e-07	 0.000000e+00	 0.000000e+00	 7.355154e-07	 6.380971e-07	 9.199601e-07	 5.014126e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.38281	 3.985261e-05	 1.355122e-05	 1.931194e-03	 6.742013e-04	 3.660705e-03	 1.803596e-03	 2.061761e-03	 2.228367e-03	 1.297635e-03	 1.078311e-03	 5.990021e-04	 1.158821e-03	 1.035666e-03	 7.423638e-04	 2.360876e-04	 1.198758e-03	 1.651751e-03	 3.271013e-04	 4.391705e-04	 1.146241e-04	 2.224030e-04	 3.909228e-04	 1.789652e-04	 3.036003e-04	 7.971325e-05	 6.711210e-05	 7.150469e-06	 6.790616e-05	 8.004941e-05	 1.202185e-04	 3.787500e-05	 1.190740e-04	 1.175917e-05	 1.043657e-05	 1.594330e-05	 4.831626e-06	 2.273428e-06	 1.344119e-06	 9.195758e-07	 1.991556e-07	 3.453264e-07	 1.841554e-06	 1.953487e-06	 8.249989e-07	 8.088264e-07	 1.574399e-06	 8.312974e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.42969	 1.149079e-04	 3.517804e-05	 1.079327e-04	 3.855505e-04	 9.781848e-04	 3.103119e-04	 1.852783e-04	 7.038698e-04	 1.512693e-03	 9.777278e-04	 4.320719e-04	 8.063408e-04	 6.417420e-04	 2.993545e-04	 6.264464e-04	 4.232232e-04	 9.703486e-04	 1.721591e-04	 5.576111e-04	 3.155913e-04	 1.766190e-04	 2.313799e-04	 1.854965e-04	 1.309798e-04	 1.159361e-04	 1.698156e-04	 1.228702e-04	 4.507108e-06	 2.569203e-06	 1.288009e-06	 2.700103e-06	 0.000000e+00	 3.218951e-06	 6.449436e-06	 3.181841e-06	 4.519876e-06	 2.375877e-06	 4.404659e-06	 1.156307e-06	 1.472629e-06	 3.288553e-06	 6.548297e-07	 1.056686e-06	 2.408166e-06	 0.000000e+00	 2.438543e-06	 4.792847e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.47656	 4.739665e-05	 3.776804e-05	 3.034196e-05	 6.178327e-04	 1.250760e-03	 4.868676e-04	 4.808516e-04	 1.157785e-03	 8.256146e-04	 1.141782e-03	 9.349572e-04	 5.393655e-04	 3.130946e-04	 5.204950e-04	 4.209514e-04	 1.558560e-04	 3.067151e-04	 4.556123e-04	 6.303931e-05	 1.583914e-04	 3.527829e-04	 4.797951e-04	 2.583051e-04	 3.411979e-04	 7.651509e-05	 3.037855e-05	 3.159502e-05	 1.183110e-06	 6.130075e-07	 8.600301e-06	 1.208973e-06	 0.000000e+00	 4.857383e-07	 7.391836e-07	 1.261521e-05	 5.194682e-06	 4.996596e-06	 2.267991e-06	 1.413920e-06	 0.000000e+00	 3.754972e-07	 2.764496e-06	 9.818358e-07	 1.009354e-06	 1.822860e-06	 1.225588e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.52344	 9.415808e-06	 7.305608e-04	 4.775353e-04	 8.571217e-05	 1.184275e-04	 1.158155e-04	 5.234104e-04	 4.047064e-04	 5.554093e-04	 8.917430e-04	 5.453322e-04	 2.705976e-04	 2.748846e-04	 2.040222e-04	 4.001059e-04	 5.950439e-04	 1.095059e-04	 1.130650e-04	 6.940469e-05	 4.196405e-05	 6.072797e-05	 1.366757e-04	 1.694083e-04	 1.956880e-04	 4.726182e-05	 1.773093e-05	 5.494984e-05	 2.003381e-05	 3.356486e-07	 1.908149e-06	 3.287714e-06	 6.341310e-08	 3.983827e-07	 1.117870e-07	 1.588231e-07	 1.498098e-07	 0.000000e+00	 3.974935e-06	 1.142248e-05	 0.000000e+00	 1.429256e-06	 0.000000e+00	 0.000000e+00	 4.661418e-07	 2.201786e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.57031	 1.377699e-05	 3.456586e-04	 3.957047e-04	 7.847033e-07	 6.369048e-04	 3.649899e-04	 4.670817e-04	 2.468815e-04	 5.716571e-04	 2.566092e-04	 1.050646e-04	 3.260975e-04	 4.949391e-04	 3.622378e-04	 5.100110e-04	 7.331208e-04	 1.238855e-04	 1.177334e-05	 4.362204e-05	 2.669822e-05	 7.183677e-05	 4.177231e-05	 2.140804e-05	 1.850376e-04	 1.952861e-04	 2.609016e-05	 6.447747e-05	 4.105340e-05	 1.395586e-06	 1.477974e-06	 4.247980e-06	 4.120588e-06	 3.062893e-07	 0.000000e+00	 0.000000e+00	 1.929153e-07	 8.877778e-06	 8.724978e-07	 6.806727e-07	 4.506304e-07	 2.232718e-07	 0.000000e+00	 0.000000e+00	 2.730482e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.61719	 0.000000e+00	 1.407159e-05	 6.644120e-04	 8.088077e-04	 1.098318e-04	 8.050392e-05	 1.277401e-04	 6.052014e-04	 4.461479e-04	 2.006092e-04	 1.508144e-04	 1.408924e-04	 3.328687e-04	 5.412144e-04	 4.163479e-04	 8.274563e-05	 7.324103e-05	 9.380159e-06	 3.923417e-05	 1.772379e-05	 1.485072e-05	 2.001944e-05	 2.951033e-05	 2.860284e-04	 6.643460e-05	 6.647960e-06	 6.410327e-05	 1.436058e-04	 1.511499e-06	 9.900211e-07	 1.014931e-06	 7.753376e-07	 1.985421e-06	 0.000000e+00	 2.768789e-07	 3.264156e-06	 5.923020e-06	 2.352868e-06	 1.958073e-06	 3.019496e-07	 0.000000e+00	 0.000000e+00	 1.079536e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.66406	 0.000000e+00	 2.487911e-03	 1.348895e-03	 0.000000e+00	 9.122234e-05	 3.930833e-06	 5.124819e-06	 5.069070e-04	 2.667521e-05	 5.670010e-05	 1.331193e-04	 1.414644e-04	 1.049497e-04	 1.645881e-04	 5.749451e-05	 3.761389e-05	 4.177655e-05	 9.925795e-05	 6.868920e-05	 5.457842e-06	 9.079718e-06	 6.907060e-06	 1.392746e-05	 3.838591e-05	 5.967701e-05	 4.930890e-06	 1.293002e-05	 3.261709e-05	 2.483185e-05	 3.488919e-06	 0.000000e+00	 0.000000e+00	 4.749898e-07	 6.078003e-06	 1.371875e-05	 5.115403e-06	 6.402369e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 2.095678e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.71094	 0.000000e+00	 2.229974e-03	 1.301922e-03	 0.000000e+00	 1.738500e-04	 5.076022e-06	 6.750744e-06	 6.092702e-05	 4.946700e-05	 1.653217e-05	 9.096715e-05	 1.586705e-04	 3.017738e-04	 7.536177e-05	 9.811532e-05	 1.658148e-05	 1.498370e-05	 5.206662e-05	 4.633035e-06	 6.574738e-06	 5.860121e-06	 3.996584e-06	 1.169731e-05	 1.681973e-05	 4.339225e-05	 3.275708e-05	 1.283309e-04	 6.161116e-05	 3.272407e-05	 3.970293e-07	 2.937463e-07	 2.733230e-07	 3.321911e-06	 1.514235e-05	 6.510249e-06	 1.524082e-05	 1.356803e-05	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 1.517919e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.75781	 0.000000e+00	 1.336270e-04	 4.525989e-04	 7.073835e-04	 2.917221e-04	 8.131266e-07	 6.017039e-06	 3.167420e-06	 0.000000e+00	 8.901430e-05	 2.252053e-04	 1.541688e-04	 1.682149e-04	 2.991599e-05	 5.972148e-05	 4.044437e-05	 1.332791e-05	 1.168619e-05	 9.745025e-06	 1.950571e-05	 1.269338e-05	 1.085556e-05	 2.053676e-05	 1.428322e-05	 4.028738e-06	 9.925626e-06	 2.102378e-05	 2.533843e-06	 1.591629e-05	 1.378732e-05	 6.016381e-07	 1.121465e-05	 1.289898e-05	 3.710423e-05	 5.110985e-05	 4.147783e-06	 2.812538e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 3.370467e-07	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.80469	 0.000000e+00	 4.472978e-04	 2.846797e-04	 1.952230e-04	 1.955298e-04	 1.890066e-04	 4.352361e-06	 1.288708e-05	 2.179283e-06	 5.085416e-05	 3.357514e-05	 2.599295e-05	 4.647383e-05	 1.650435e-05	 9.591893e-05	 4.118632e-05	 4.082953e-05	 1.894105e-05	 1.334901e-05	 1.467848e-05	 1.412609e-05	 9.283220e-06	 3.097254e-05	 1.546988e-05	 1.752183e-05	 5.235483e-06	 3.260099e-05	 1.096047e-06	 4.954167e-05	 2.906187e-05	 5.493626e-05	 1.145886e-05	 1.400461e-05	 1.554289e-05	 1.197087e-05	 3.332148e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 4.204089e-07	 0.000000e+00	 4.626159e-08	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.85156	 0.000000e+00	 0.000000e+00	 0.000000e+00	 1.422296e-04	 5.616217e-04	 2.855652e-04	 1.004317e-04	 1.144938e-05	 4.799672e-05	 1.748387e-05	 1.449818e-05	 5.086186e-05	 6.540332e-05	 3.870934e-05	 7.234043e-05	 8.540320e-06	 1.314049e-05	 2.508498e-05	 5.667235e-06	 1.730231e-06	 3.025293e-06	 3.637499e-06	 3.177387e-05	 1.120588e-05	 7.523449e-06	 1.187626e-05	 3.860807e-05	 3.026406e-06	 0.000000e+00	 1.920563e-05	 2.035039e-05	 0.000000e+00	 0.000000e+00	 1.217796e-05	 1.603138e-05	 1.558631e-05	 2.035011e-05	 0.000000e+00	 1.206622e-07	 1.211711e-07	 0.000000e+00	 3.124764e-07	 9.115360e-08	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
1.89844	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 6.113846e-06	 5.627540e-05	 1.654742e-04	 9.904991e-06	 0.000000e+00	 0.000000e+00	 1.059480e-06	 1.063011e-04	 1.113681e-05	 2.454041e-05	 7.828064e-05	 5.728580e-05	 6.705795e-06	 1.724146e-05	 1.929885e-05	 1.547864e-05	 1.383349e-05	 1.569285e-05	 1.002800e-05	 5.396941e-07	 2.019614e-07	 7.075798e-06	 2.541268e-05	 1.275958e-04	 2.375991e-05	 8.147658e-06	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 1.096008e-05	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
